评分,用户,评论详情,日期,IP位置
5分 超棒,fcy911,"青岩古镇，位于贵州省贵阳市南郊花溪区，是贵州省的四大古镇之一。这里原来是军事要塞，因明朝初年，屯兵于此，而逐步建镇，这里以青色的岩石而得名“青岩”。青岩古镇里有许多明清古建筑，楼阁画栋雕梁。
来此处，有一美食不可不尝，那就是青岩卤猪脚，又名“状元蹄”。该猪蹄，需十余种名贵中药入味，经文火温煨，精心卤制，食用时时辅之以青岩特产的双花醋调制蘸汁。肥而不腻，酸辣味美。有话云“游青岩古地，品青岩美蹄”。",2022-01-19,IP属地：未知
5分 超棒,西西是我,"📍详细地址：青岩古镇位于贵州省贵阳市花溪区

🚗交通攻略：青岩古镇距市区约30公里，适合开车前往，大概一个小时车程，古镇大门外有停车场，方便停车。

🕙开放时间：景点8:30-18:00，古镇全天开放。

💰门票价格：进入青岩古镇收费10元，景区套票价格80元/人，可以参观景点。

🌟亮点特色：青岩古镇至今已有600多年的历史，人文历史底蕴深厚，保留了许多工艺精湛的明清古建筑，牌坊、寺庙、楼阁、商铺等交错密布，布局紧凑。古镇人文荟萃，有历史名人如清末状元赵以炯（贵州历史上第一个文状元）。

✅历史背景：青岩古镇始建于明朝初年，因明朝屯兵而建镇，以青色岩石而得名，是贵阳“南大门”，地理位置极其重要。后经多次修筑扩建，改为石砌城墙，有东、西、南、北四座城门。南城墙最为壮观险峻，有一段非常陡峭，登上可俯瞰整个古镇和定广湖。

👍最推荐：青岩古镇里，古建筑比比皆是，有南门外的“周王氏媳刘氏节孝坊”、南门内的“赵理伦百寿坊”和北门外的“赵彩章百寿坊”，班麟贵土司祠、赵国澍祠，有赵以炯状元府、青岩书院等。背街是青岩最具特色的一条小巷，路面的青石板经过上百年的磨砺，变得异常光滑。

❤推荐理由：状元府值得仔细参观，这座老宅是贵州第一个文状元赵以炯的故居，大院门前是一副对联“琴鹤谱志，论语传家”，颇有书香风范。其中一个展厅用3D呈现了一段光绪皇帝和赵以炯对对联的故事，很有意思。上联：东启明，西长庚、南箕北斗，谁能为摘星汉？下联：下联“春牡丹、夏芍药、秋菊冬梅，臣愿作探花郎。

🍽餐饮推荐：来青岩古镇必吃卤猪脚，又名状元蹄，推荐北门附近的金必轩。还有成有王记的杨梅汁，15元一杯，古镇统一价。其他小吃就是豆腐圆子、糕粑稀饭、米豆腐、冰粉，好吃不贵。还有文创冰棍，适合拍照。

📌小Tips：整个古镇逛下来也要4-5个小时，还有一段城墙爬，一定穿运动鞋。傍晚时分登上南城墙景色最漂亮。",2021-08-09,IP属地：未知
5分 超棒,lyn0919,青岩古镇里有寺院还有道观，慈云寺。清康熙年间建，嘉庆三年(1798年)重修，最早并不是一座道观，而是江西会馆，为南来北往的商贾之所，后来改造为道观。，现在是贵州会馆。天主教堂也不外其中，青岩古镇的老百姓为了纪念清同治年间青岩团务总理赵国澍（字慰三，又作畏三）而建此之专祠，赵国澍四处剿匪，累立战功，威信极高。,2021-03-07,IP属地：未知
4分 满意,腥涩的海风,青岩古镇，好像是贵州四大古镇之一吧，走了一圈，真的没有那种悠闲的感觉，也很可惜因为去的时候下大雨没能实现赤水河谷之行，到了贵阳就去了青岩，走走看看到此一游了，所幸人不太多，中规中矩吧。倒是小吃有点特色，可以体验下。,2020-11-07,IP属地：未知
5分 超棒,chaojile,青岩古镇建于明代，与镇远，丙安，隆里并称为贵州四大古镇。古镇依山就势，有四座城门。最有特色的是背街，一条石巷，路面的青石板经过几百年的冲刷，磨砺，己光可鋚人，如镜面般泛着青黑的光芒，给街巷带来一种独特的时空感与神秘感。,2020-06-03,IP属地：未知
5分 超棒,小麦的美食世界,"青岩古镇，离贵阳市区一小时车程的一座古朴小镇，是贵州四大古镇之一，以卤猪蹄、鸡角辣而在贵州出名，许多贵阳人也会专门驱车前来品尝
景点：青岩古镇
地址：贵阳是青岩古镇
交通：滴滴市内打车，车程约一小时，单程费用100元左右
推荐理由：远离城市的喧嚣，寻一个古朴清净的小镇，是贵州四大古镇之一，以一条老街作为主要道路，再辅以一些岔路，也许是岁月的洗刷，每一块石板路都油光发亮映得出倒影～沿街基本都有在卖卤猪蹄的，看了必吃榜推荐的金必轩，门口现卤的猪蹄十分诱人，品尝一下觉得卤的入味好吃，胶原蛋白满满，而且价格实惠～吃过饭可以散步古街，等待傍晚的到来，欣赏古镇夕阳下的美～这边的店家同样保持着古朴的作息，不会因为游客的到来而改变，许多店家都是营业到晚上六点就打烊关店了，要抓紧时间哦～",2019-12-01,IP属地：未知
4分 满意,牧狗狗,贵阳青岩古镇是个很不错的古镇，值得去看看。到贵阳的当天下午就公交车过去很方便。镇子有重新修葺的古城墙，镇子里的建筑也保存得很好。青岩猪脚真是好吃，我们不吃这东西的朋友也喜欢的吃了好几块。青岩豆腐干也是一绝不错的,2018-06-18,IP属地：未知
5分 超棒,海洋之心0207,青岩古镇，石板路长，古韵悠长。白墙黛瓦，流水潺潺，岁月静好。漫步其间，感受历史沉淀，享受宁静时光。,2025-04-03,IP属地：河北
3分 不错,朝霞天下,我只买了10元的门票，套票是60元。感觉就是购物一条街，苗族服饰、萝卜干、银饰品、猪脚……。难道购物还🉐️先买票？真心不应该是5A景区。,2023-04-22,IP属地：贵州
4分 满意,sculptor,贵州的青岩古镇是一个有六百多历史的古镇，现在是贵州四大古镇之一 。青岩古镇位于贵阳市南郊，曾经是抗战时期浙江大学西迁的办学点之一。,2021-04-11,IP属地：未知
5分 超棒,锦瑟e记忆,很值得一去再去的古镇，2021年再次打卡避暑圣都，游贵阳青岩古镇，古镇背街有着600年的历史，青石板被岁月磨得光洁滑亮，是最美保留最长的古街，是电影寻枪记的拍摄地。,2022-01-11,IP属地：未知
5分 超棒,不做牧云,"青岩书院，为明清时期培养人才的重要场所，曾培育出众多杰出人才，建筑风格古朴典雅，环境清幽宁静  。
班麟贵土司祠，为纪念班麟贵土司而建，他在青岩古镇的发展历程中有着重要贡献，祠内建筑风格独特，保存了许多珍贵的历史文物和资料  。",2024-12-03,IP属地：江苏
5分 超棒,老头Online,贵州四大古镇之一  也属于贵阳打卡点之一吧  从市区开车大概40分钟左右  古镇里面有私人的停车地方  10元一次  古镇比较大   登城墙量力而行  在古镇里兜兜吃吃大概两个多小时  古镇不用门票  里面还有一些景点有兴趣可以买套票进去看下  好像是60元。,2023-06-29,IP属地：贵州
5分 超棒,午🐴,"＂青岩古镇＂位于贵阳市花溪区，为明清两代军事重镇。因青岩地处广西入贵阳的主驿道中段，是交通要道，又是兵争之地。明洪武十一年（1378年），明军在此驻军屯田，逐渐发展为军民同驻的青岩堡。后经数百年来多次整修扩建，由土城而逐渐成为街巷纵横错综的石城。古镇城墙蜿蜒逶迤，城内巷道交错，青石板路幽静曲折。
古镇文化底蕴深厚，佛教、道教、天主教、基督教四教并存。并建有九寺、八庙、五阁、二祠、二宫、一院、一楼、石牌坊、城墙等古建筑群，古韵悠悠。古镇民风淳朴，独具特色的地方特产闻名遐迩，值得到此一游。",2022-10-26,IP属地：北京
5分 超棒,果汁分你一半✔,青岩古镇，贵州四大古镇之一，位于贵州省贵阳市花溪区，建于明洪武十年（1378年），原为军事要塞 ，古镇内设计精巧、工艺精湛的明清古建筑交错密布，寺庙、楼阁画栋雕梁、飞角重檐相间。镇人文荟萃，有历史名人周渔璜、清末状元赵以炯（贵州历史上第一个文状元）。镇内有近代史上震惊中外的青岩教案遗址、赵状元府第、平刚先生故居、红军长征作战指挥部等历史文物。周恩来的父亲、邓颖超的母亲、李克农等革命前辈及其家属均在青岩秘密居住过。青岩古镇还是抗战期间浙江大学的西迁办学点之一。青岩古镇位于贵州省贵阳市花溪区，是贵阳市首个国家5A级旅游景区，是第二批中国历史文化名镇之一，至今已有600多年的历史，人文历史底蕴深厚，地域特色颇具魅力。青岩古镇始建于明洪武十一年（公元1378年），因明朝屯兵而建镇，以青色的岩石而得名，是一座因军事城防演化而来的山地兵城，素有贵阳“南大门”之称。,2022-05-23,IP属地：未知
5分 超棒,伦顿方腊,环境好交通便利，那里景色宜人风景如画空气清新，古镇内设计精巧、工艺精湛的明清古建筑交错密布，寺庙、楼阁画栋雕梁、飞角重檐相间。镇人文荟萃，有历史名人周渔璜、清末状元赵以炯（贵州历史上第一个文状元）。镇内有近代史上震惊中外的青岩教案遗址、赵状元府第、平刚先生故居、导游图通俗易懂一目了然，工作人员热情周到值得大家去游玩。,2022-03-30,IP属地：未知
5分 超棒,欲飞的鸟,【青岩古镇】位于贵州省省会贵阳市的南郊，有着该市旅游景点第一名的美誉。来到青岩，从南门进入古镇，一条起伏弯曲的南北大街穿镇而过，散落在这当年茶马古道上的历史印记比比皆是，有“筑南门户之称”的定广门，有赵伦理百岁坊、赵公专祠等；街道两边商铺摆满了当地的土特产，游客络绎不绝……,2020-09-09,IP属地：未知
4分 满意,囧囧有神5685,"青岩古镇位于贵阳市南郊花溪区，是今年新晋级的贵阳市首个5A级景区，与黔东南镇远、赤水丙安、锦屏隆里并称为贵州四大古镇。据介绍古镇始建于明代，原为军事要塞，镇内完好地保存了大量明清时期的古建筑，电影《寻枪》的拍摄，使得青岩古镇为更多人所熟知。
古镇建筑依山就势，城墙用巨石筑于悬崖上，有东、西、南、北四座城门。南门定广门是四大城门中最为气势恢宏的一座，历史上，这里曾是扼守贵阳南大门的第一座门户。巨石砌成的城门楼和城墙高大威武，加上城外蜿蜒的石板路和两侧的农田，构成一副壮美的画图，很多青岩古镇的宣传照都是出自这里。
我是从西门走进古镇的，街上很少行人，古镇的早晨静谧祥和。没有明确地目的地，我在古镇的街巷中漫步。石瓦、石墙、石板路；石屋、石雕、石牌坊，还有不少的树桩、花草也是扎根在石缝之中，攀爬于石墙之上。这简直就是一个石头的世界，要说青岩古镇是一座石头城一点都不为过。
沿着蜿蜒曲折、幽深安谧的街巷，我来到北门。这里随处可见熙来攘往的游客，掩耳难逃此起彼伏的喧嚣，和我们刚刚走过的街巷简直是两个世界。    
从北门蜿蜒向南一直到南门的古驿道，既是古镇的中轴线，也是古镇的主街，现在是古镇最繁华的商业街。主街向西可抵达迎祥寺、慈云寺、万寿宫和天主教堂等风格各异的宗教建筑。南街与西街之间那条幽静的小巷，就是背街。背街是古镇最具特色的一条小巷，层层片石垒起的院墙，如镜面般泛着青黑光的石板路，感觉幽深而静谧。
沿着古镇的主街，我一路游览来到南门，也就是安广门。高大威武的城门连接着随山势蜿蜒起伏的城墙，我登上城墙极目远眺，城外是群山逶迤，镇内是街巷纵横，那时还真有点“指点江山”的感觉
我认为青岩古镇维护、管理的不错，但南北主街鳞次栉比的饭店、小商铺破坏了古镇原有建筑风貌，打破了传统古镇静谧祥和的氛围，改变了古镇建筑、生态、人文等多方面的整体格局，严重影响到古镇人文景观的真实性，古镇也面临失去特色的危险。我更喜欢清静、古朴、原汁原味的古镇，喜欢蝉噪林静、虫飞蛙鸣的古镇，喜欢能仰望漫天星斗、放飞思绪的古镇。",2019-08-17,IP属地：未知
5分 超棒,莺语花儿,青岩古镇。位于情中福地贵阳花溪的优美山水间。距贵阳市中心约29km，建于明洪武十一年（1378年）。距今已有600多年的历史，因明朝屯兵而建，镇以青色的岩石而著名，是一座因军事城防演仕而来的三地兵城。,2019-06-21,IP属地：未知
5分 超棒,老吴华哥,青岩古镇是贵州四大古镇之一，建于明洪武年间，原为军事要塞。古镇內设计精巧，工艺精湛的明清古建筑交错密布，寺庙，楼阁画栋雕梁，飞角重檐相间，镇里人文荟萃。建镇时以青色的岩石而得名。,2020-06-03,IP属地：未知
5分 超棒,LY3V1,青岩古镇是我们到贵阳去的第一站，离市区很近，是一个五星级旅游景点。因用青色的岩石建造建筑而得名，是贵阳的门户，有非常重要的军事价值啊。古镇的景色特别美，基本保持了原汁原味儿。,2019-07-10,IP属地：未知
5分 超棒,不做牧云,经典路线：青岩古镇景区-周王氏媳刘氏节孝坊-南城门（定广门）-赵理伦百岁坊-青岩基督教堂-赵公专祠-万寿宫-青岩天主教堂-赵以炯状元故居-背街-青岩古镇北城门-寿福寺-南城门（定广门）出景区  。,2024-12-03,IP属地：江苏
5分 超棒,彩虹恋,青岩古镇是真正有生活气息，活的古镇。既不是人造景点的堆集，又不是商业过度开发的市侩。在古城能够体会到历史的积淀，文化的传承，民族的风情和生活的恬静。,2020-12-02,IP属地：未知
5分 超棒,elsashen0529,青岩古镇始建于1378年，是贵州最著名的文化古镇之一，也是电影寻枪的拍摄地，这里十一假期客流也是不少的，不过总体而言，还是比较古老的，青石板路石垣小径特别有韵味！,2019-10-07,IP属地：未知
5分 超棒,M22****9062,"贵阳青岩古镇作为贵州四大古镇之一，是一座拥有600多年历史的明清军事重镇，融合了江南水乡与贵州本土建筑特色，被誉为“石头的绝唱”。以下是详细的游览指南：
 
一、核心景点与文化体验
 
1. 明清古建筑群
古镇以石砌城墙、街巷和民居为特色，现存南门和北门两座城门，城内保留了迎祥寺、慈云寺、万寿宫等37处明清建筑，儒、释、道、天主教、基督教五教并存，展现多元文化交融的独特风貌。其中，*背街**是最具代表性的石巷，青石板路与石墙构成天然取景框，是汉服旅拍的热门打卡地。
2. 历史人文遗迹
- 状元府：清末贵州首位文状元赵以炯的故居，建筑风格典雅，蕴含深厚的文化底蕴。
- 青岩教案遗址：见证了近代中西文化冲突的历史事件。
- 红军长征作战指挥部：留存着革命时期的珍贵记忆。
3. 非遗与民俗
古镇内的慈云寺现为花溪区非遗展馆，可体验苗绣、蜡染等传统手工艺。若恰逢节假日，还能参与**古风巡游**、布依对歌等沉浸式活动，如5月旅游日期间的“大明志”系列演绎，身着古装的演员与游客互动，重现明清市井风情。
 
二、特色美食推荐
 
1. 必尝小吃
- 状元蹄：卤制入味的猪脚，搭配辣椒水和玫瑰冰粉，寓意“金榜题名”。
- 玫瑰糖：百年老字号甜点，酥软香甜中透着玫瑰芬芳。
- 鸡辣角：香辣浓郁的辣子鸡酱，可作零食或调料。
- 豆腐圆子：炭火烤制的外脆内嫩豆腐，蘸水食用风味更佳。
2. 美食聚集地
主街及寻坊街区汇聚了众多老字号，如“金必轩”的卤猪脚、“双花醋”的玫瑰冰粉，以及“成有王记”的酸梅汤。若想体验地道布依风味，可前往龙井村品尝长桌宴。
 
三、实用信息
 
1. 门票与开放时间
- 门票：大门票10元/人，套票60元（含城墙、状元府等6个景点）；学生、60岁以上老人等可享半价或免票。
- 开放时间：夏季（3月-10月）8:00-18:00，冬季8:00-17:30。
2. 交通指南
- 公共交通：
- 地铁3号线至桐木岭站，换乘18路接驳车（双休日及节假日运营，3元/人）直达东门。
- 公交203路、210路、225路等直达北门。
- 自驾：导航至“青岩古镇北门停车场”，停车费约10元/天。
3. 住宿建议
- 文凡·状元别苑：以屯堡建筑为基调，提供轻奢旅居体验，含古镇门票及早餐。
- 梵尘隐居：毗邻古镇西门，周边花海环绕，静谧舒适。
- 青岩假日酒店：设施齐全，步行15分钟",2025-05-22,IP属地：广东
5分 超棒,九月池,"非常好的古镇，从贵阳花果园购物中心乘坐203、210公交车，2小时就可以来到青岩古镇售票处。
       青岩古镇市贵州四大古镇之一，始建于明朝时期，镇内有很多明清古建筑，群山环绕，天高云淡，沿阶梯登高望远，微风拂面，心旷神怡。
       镇里有石牌坊，万寿寺，背街，明清街，无论是白天晚上喜欢摄影的朋友都会不虚此行。",2022-11-17,IP属地：黑龙江
5分 超棒,Yanni777,"青岩古镇，位于贵阳南郊，交通方便，是贵州四大古镇之一，距今已有六百多年的历史，是一座历史文化古镇，也是最具魅力的小镇之一。
走在青石板铺就的蜿蜒主街上，只见沿街店铺栉次鳞比，敲打银器声，锤打酥饼声，还有击打鼓乐声，显示古镇的活力，也渲染着现代的商趣。当我们站在高处俯瞰，只见明清建筑错落其中，青瓦石墙，携夹着历史的沧桑呈现在我们眼前。
青岩古镇不算太大，我们用半天时间就游走了古镇四面城墙的城门。镇内古建筑很多，都是明清时代的建筑，有九寺，八庙，五阁，三洞等。其中有的还保存相当完好，画栋雕梁，重檐翘角，令人观为叹之。而那些庭院楼台亭阁，小桥流水却也富有江南韵味。",2022-08-08,IP属地：山东
5分 超棒,阿梅旅游日记,"到贵州旅游第一天，青岩古镇是必打卡美食人文目的地，乘坐飞机✈️或者高铁🚄到了后，先满足我们饥肠辘辘的胃😋～

到达机场的伙伴们，不用再周转，在出口乘坐机场巴士5号线可以直达青岩古镇～

从贵阳北站到达的伙伴，则需要先乘坐B267快速🔜公交车🚌到“养牛坡”站中转，同站转乘210路到达终点站——青岩～

在青岩，除了可以换上古装/民族服装拍照📸纪念，还可以品尝到贵州风味特色小吃，比如：雷家豆腐圆子、青岩卤猪脚、糕粑稀饭、黄家玫瑰糖、刺梨糯米酒、青岩鸡辣角、古镇杨家盐菜、冰杨梅、木锤酥、贵州牛魔王、老土司馅粑、米王山兰酥、青岩豆腐、豆腐果等，味道正宗，现场制作，让人垂涎三尺🍹🍹🍹……

饭后可以逛逛临街铺子，细心挑选可以买到很多有趣的小玩意儿。如果想看青岩全貌的话，就必须徒步攀登长城至顶端，所谓一览众山小，首先视觉冲突更加明显，还可以靠着城墙边吼上两嗓子😘

总而言之，言而总之。旅途第一天，青岩是一个初步了解当地文化和舒缓心情的最佳选择，如果第一天不知道干嘛或者去哪儿的伙伴们，不妨到青岩古镇来瞧一瞧，逛一逛……",2022-01-16,IP属地：未知
5分 超棒,乞力马扎罗海豹,住在状元文凡别院，可以参加晚上夜游青岩古镇的活动，有工作人员提着灯带你逛古镇的主要景点并且讲解，非常好。青岩古镇人挺少，晚上7点30左右店家就都上门板休息了，所以特别安静，还有点吓人，哈哈。我们跟着工作人员逛完也赶紧回酒店了，还是喜欢城市的喧嚣。,2019-12-04,IP属地：未知
5分 超棒,游侠KK,"青岩古镇是贵州四大古镇之一,位于贵阳市南郊,建于明洪武十年,原为军事要塞,古镇内设计精巧,工艺精湛的明清古建筑交错密布,镇上人文荟萃,古镇上商铺林立,最有名的卤猎蹄,味道还可以。我对古镇最感兴趣的地去是街巷,古镇街巷不同与其他古镇街巷,街巷两旁墙是用光滑青溜的石头层层叠叠铺砌,还有石砌城墙,好似年轮,记录古镇的沧桑。在青岩古镇有佛教寺庙,道教庙宇及天主教教堂,三教共存。
去青岩古镇交通也方便,在双休、节假日火车站有直达青岩古镇的班车,其他日子火车站也有公交去古镇的。",2018-08-28,IP属地：未知
5分 超棒,笛笛_,不知道为什么这次青岩古镇不要门票，太好啦！我们五点到的，一路拿着单反走走拍拍，最喜欢的是那些房子的飞檐，每一个房子的飞檐都不一样，都有自己的特色！每一张拍出来都特有感觉！(见下图p3-p9)从城墙看下去的小村庄也很好看(p1)，真的挺值得来看一看的！不愧为5A景区啦，赞～,2018-08-12,IP属地：未知
5分 超棒,乐逍遥@2007,"2018-6 #贵州行# 景点一，青岩古镇（建议游览1小时）

是一座建于600年前的军事古镇。至今保存明清的古建筑，工艺精湛。
与镇远，丙安，隆里并称贵州四大古镇。

踏在青岩地上，漫步走走，非常不错。南北走向为主游览线。一小时走一圈差不多。小景点很多，喜欢的可以去看看。",2018-06-23,IP属地：未知
5分 超棒,橙云飞天,青岩古镇是贵州四大古镇之一，是一座依山而建的明清时代城池，不过也有很多修复的痕迹，只要细心品味，会有不同的味道。古镇距贵阳市区大概30公里左右，在花溪区，开车去最好，如坐公交，203路和210路都能直达。车程1个半小时左右，票价2元。如住在市区，最好到总站-火车站乘坐203路，不然会一路站到青岩古镇，很辛苦。青岩公交站离西城门很近，古镇门票10元，进入到古镇都是商铺了，各种当地的商品及特色小吃，猪脚最有名，可以品尝一下，在前往北城门的一个店铺，有一个贵州手工木雕小店，老板自己雕刻，看他娴熟的雕工，真是绝了，由于店里禁止拍照，所以没有照片可以上传，不过我还是买了一幅作品～蓝孔雀，老板说雕刻这幅作品需要一天的时间。古镇不大，我们十点抵达的，十二点左右就逛完了，在古镇吃的午饭，猪脚必选，还有腊肉，根据个人口味了。,2018-06-10,IP属地：未知
5分 超棒,M36****6132,屋檐墙面古色古香，街道巷子宽窄相间。远离喧嚣   寻林间静谧。山间空气清新，鸟儿欢快鸣唱，沉浸在这山间想象自己也是这田园间一位带月荷锄归的农者，身心竟是如此轻松。,2020-06-02,IP属地：未知
4分 满意,输不起的人,青岩古镇，据说历史久远，太平天国时候，太平间从两广云南杀向南京那边就从这里路过过。门票不贵，10元，小景点都要门票，这样一个镇子的景点联票我们就没买，只是街上溜达逛，吃吃喝喝。,2019-06-19,IP属地：未知
5分 超棒,旅行快乐66,离贵阳市区30公里左右，是5A景区，客流量不小，与江南古镇有着明显的区别，感觉倒是与日本的古街道有相似之处。买了套票，几个景点办的展览不错，特别是一个非遗专题印象深刻。,2018-07-08,IP属地：未知
5分 超棒,117****057,青岩古镇位于贵阳市南郊花溪区，与镇远丶丙安、隆里并称少了贵州四大古镇，古镇始建于明代，原为军事要塞，镇内完好地保存了大量明清时期的古建筑，电影《寻枪》的拍摄，使得青岩古镇为更多人所熟知。,2020-10-17,IP属地：未知
5分 超棒,大肚皮表哥,十块的门票还是值得去的，至于套票我个人不是很理解。古镇有很多原始美景还是不错的，商业气息有但不令人反感，古镇里消费还算合理，想想前几年去云南的遭遇，只能呵呵，古镇面积不大，半天时间足矣。,2018-09-02,IP属地：未知
5分 超棒,lily_gudong,离贵阳近，虽然有商业气氛，但古城确实有历史，有明确的发展史，是明朝的屯军镇发展起来的，也有一些长征时期红军领导人家属曾居住过的旧居。推荐在古镇午餐，猪蹄好吃不贵！,2022-07-08,IP属地：未知
4分 满意,5019G,"青岩古镇位于贵阳花溪区南部，距贵阳市中心城区30公里左右，是明清两代军事重镇。
美食特产青岩卤猪脚，又名状元蹄。制此卤猪脚，需选农村饲养一岁左右的猪之蹄，取十余种名贵中药入味，经文火温煨，精心卤制，吃时再辅以青岩特产的双花醋调制蘸汁，入口肥而不腻，糯香滋润，酸辣味美。历来，凡到古镇游览者，皆以品尝此蹄为快，并对此美味赞不绝口。如今，“游青岩古地，品青岩美蹄”，已成为当地的一种旅游文化现象",2023-05-04,IP属地：浙江
5分 超棒,棒棒锤糖糖,"青岩古镇，位于贵阳市南郊，5A级旅游景区，贵州四大古镇之一，被誉为中国最具魅力小镇之一。
青岩古镇建于明洪武十年（1378年），原为军事要塞 。青岩古镇还是抗战期间浙江大学的西迁办学点之一。2005年9月青岩古镇景区被建设部、国家文物局公布为第二批中国历史文化名镇。",2023-04-03,IP属地：浙江
5分 超棒,老老倪,青岩古镇位于贵州省贵阳市花溪区青岩镇，始建于1378年，面积约1平方公里，现为国家5A级景区。古镇内设计精巧，工艺精湛，建筑交叉密布，店铺、寺庙、楼阁画栋雕梁，飞角重檐相间。古镇内主要的景点有百牌坊、背街、状元府、文昌阁、慈云寺、万寿宫、迎祥寺、名人故居等，历史文化底蕴厚重。,2022-10-17,IP属地：上海
5分 超棒,走遍天下XZ,"青岩古镇里面有很多道观、寺庙，也有天主教堂和基督教堂。在古镇著名的网红景点“背街”的入口处，面对面就有两个著名的古迹，一个是“万寿宫”，一个是“慈云寺”。
万寿宫的道士会非常认真的免费讲解道观内的各种古迹曲故。慈云寺的下午茶比较有名，但坐了好大一会，也找不到服务人员，只能作罢。",2022-10-11,IP属地：江苏
5分 超棒,走遍天下XZ,"贵州有不少古镇，青岩古镇由于离贵阳市区最近，所以比较受欢迎。有公交可达，但来回需要三、四个小时，滴滴顺风车可能是最好的选择。
古镇依山而建，有一条非常陡峭的城墙，现在中途已被截断，爬到山顶后，需原路返回。
古镇内古迹众多，影视取景地也值得打卡，还有几个环境漂亮的茶馆咖啡馆。",2022-10-10,IP属地：江苏
5分 超棒,好景致,青岩古镇是以石头主要建筑材料的地方，将石头的作用发挥得淋漓尽致，用石头砌墙、用石头铺路、用石头建桥，专家称这里为“石头的绝唱”。来青岩古镇参观这些石头是不可忽略的地方，众多精美的建筑结构等待着游人，最难得的是，这些石头结构非常的坚固，经历数百年依然坚固耐用，非常了不起。,2022-08-04,IP属地：山西
4分 满意,JJ77,青岩古镇始建于明代，完好地保存了大量明清时期的古建筑，与镇远、丙安、隆里并称为贵州四大古镇。古镇依山就势，城墙用巨石筑于悬崖上，有东、西、南、北四座城门，镇内建筑精湛的石雕、木雕工艺是一大看点。背街是青岩最具特色的一条石巷，街边都是层层片石垒起的院墙，路窄而幽静，沿山势起伏，是摄影的绝佳地点。,2022-06-30,IP属地：未知
4分 满意,恭城封德彝,在夜晚，游客逐渐散去，青岩古镇，褪去了白日的喧嚣，浸入安静的夜色中。这时，古镇上的，灯都亮起来了，特别有些点缀的红灯笼，使得这座青岩古镇，到了夜晚反而更加妖娆，比白天多了几许风韵。城门的灯亮起来，拍照片看起来像天宫宝境。,2021-01-30,IP属地：未知
4分 满意,诗道芬-因-布赖施高周处,青岩古镇，是我们贵州之行的第2站，我们订的民宿叫，宿墨，是在西门停车场附近，在古镇的外围。其实这样安排是更好的，因为不用拖着箱子，在古镇的石板路上坑次坑次走太远。我们到的时候是淡季，店里的姑娘还给我们升级的房间。升级后的房间，卫生间很宽敞。这个酒店唯一不好的地方是，房子到庭院，有一个浅浅的阶梯，不容易让人发现，我还在这里摔了一跤，崴了脚，全程在贵州旅行都肿了。,2021-01-23,IP属地：未知
5分 超棒,小熊不在旅途,青岩距离贵阳市区大约一小时车程，下午五点后只出不进。到年底前门票对折，所以即使非旺季还是不少游客。主街道聚集着不少商户，推荐可以去背街和城门走走。背街设计非常巧妙，拐角处拍照非常有感觉。城门登高还是需要一气呵成，阶梯比较抖，上行建议靠左边走，右边有段路阶梯比较狭窄。登高后俯视看全景还是比较容易出片子。,2020-11-23,IP属地：未知
4分 满意,塞纳-马恩省吕蒙,"【青岩古镇】是贵州行的必打卡之地，是贵州最早历史文化的缩影，古镇依山而建，台阶非常多，青石板铺设而成的狭长小巷，很有年代感，极具地方特色。 
   姜文导演的电影《寻枪》就是在这里取景拍摄的。古镇比较商业化，各种店铺类型相近。这里还流行吃猪蹄，所谓“状元猪蹄”“金榜蹄名”，可以现场吃，也可以塑封带走，我没拍照了，大家自己去尝尝吧……",2020-09-28,IP属地：未知
5分 超棒,DDLEE020,很有历史韵味的古镇，在险峻陡峭的围墙上看日出日落，晚上欣赏古筝古琴演奏，白天逛吃当地美食，选购贵州特色产品……悠闲自在。,2020-09-02,IP属地：未知
4分 满意,sky-china,座落在贵阳南郊的青岩古镇是一个封闭式景区，古镇四周由古城墙环绕，东西南北四个门还有原始的城楼，内部的建筑是欣赏的重点，古城内部现在都租给商家卖东西了，四个门都可以进入景区，游客还是挺多的，有种人挤人的感觉，基本一两个小时就可以逛完了,2020-07-29,IP属地：未知
